"zone","year","yrwgtsum","nonNAarea","yrwgtmean","plot_with"
4,2013,34915207.15,1030353.571,33.88662702,"surfaceSalinity_Winter"
4,2014,34966841.52,1030353.571,33.93674027,"surfaceSalinity_Winter"
4,2015,34973642.45,1031035.805,33.92088061,"surfaceSalinity_Winter"
4,2016,34982965.92,1031035.805,33.92992343,"surfaceSalinity_Winter"
4,2017,34971671.82,1031035.805,33.9189693,"surfaceSalinity_Winter"
4,2018,34990998.05,1031035.805,33.93771378,"surfaceSalinity_Winter"
4,2019,35011859.59,1031035.805,33.95794735,"surfaceSalinity_Winter"
4,2020,35006736.69,1031035.805,33.95297866,"surfaceSalinity_Winter"
4,2021,34971337.53,1031035.805,33.91864507,"surfaceSalinity_Winter"
4,2022,35044905.44,1031035.805,33.98999848,"surfaceSalinity_Winter"
4,2023,34953970.88,1030353.571,33.92424879,"surfaceSalinity_Winter"
4,2024,35016713.01,1030353.571,33.98514257,"surfaceSalinity_Winter"
9,1998,19859643.54,585915.4158,33.89506916,"surfaceSalinity_Winter"
9,1999,19856780.02,585915.4158,33.8901819,"surfaceSalinity_Winter"
9,2000,19857920.6,585915.4158,33.89212857,"surfaceSalinity_Winter"
9,2001,19856825.08,585915.4158,33.89025882,"surfaceSalinity_Winter"
9,2002,19857783.73,585915.4158,33.89189496,"surfaceSalinity_Winter"
9,2003,19857139.11,585915.4158,33.89079477,"surfaceSalinity_Winter"
9,2004,19866784.02,585915.4158,33.90725604,"surfaceSalinity_Winter"
9,2005,19852136.74,585915.4158,33.88225708,"surfaceSalinity_Winter"
9,2006,19856952.5,585915.4158,33.89047627,"surfaceSalinity_Winter"
9,2007,19860158.85,585915.4158,33.89594865,"surfaceSalinity_Winter"
9,2008,19839657.13,585915.4158,33.86095773,"surfaceSalinity_Winter"
9,2009,19875477.4,585915.4158,33.92209329,"surfaceSalinity_Winter"
9,2010,19860648.91,585915.4158,33.89678505,"surfaceSalinity_Winter"
9,2011,19864370.76,585915.4158,33.90313726,"surfaceSalinity_Winter"
9,2012,19862469.4,585915.4158,33.89989214,"surfaceSalinity_Winter"
9,2013,19853126.59,585915.4158,33.88394648,"surfaceSalinity_Winter"
9,2014,19852080.8,585915.4158,33.8821616,"surfaceSalinity_Winter"
9,2015,19827657.65,585915.4158,33.84047785,"surfaceSalinity_Winter"
9,2016,19853553.01,585915.4158,33.88467426,"surfaceSalinity_Winter"
9,2017,19852138.5,585915.4158,33.88226007,"surfaceSalinity_Winter"
9,2018,19850248.4,585915.4158,33.87903418,"surfaceSalinity_Winter"
9,2019,19859512.44,585915.4158,33.89484541,"surfaceSalinity_Winter"
9,2020,19850237.77,585915.4158,33.87901604,"surfaceSalinity_Winter"
9,2021,19884174.19,585915.4158,33.93693639,"surfaceSalinity_Winter"
9,2022,19828738.97,585915.4158,33.84232337,"surfaceSalinity_Winter"
9,2023,19869584.34,585915.4158,33.91203543,"surfaceSalinity_Winter"
9,2024,19840963.77,585915.4158,33.86318782,"surfaceSalinity_Winter"
8,1998,22653582.31,669919.9383,33.81535765,"surfaceSalinity_Winter"
8,1999,22652418.68,669919.9383,33.81362068,"surfaceSalinity_Winter"
8,2000,22652497.07,669919.9383,33.81373769,"surfaceSalinity_Winter"
8,2001,22652726.97,669919.9383,33.81408088,"surfaceSalinity_Winter"
8,2002,22652080.45,669919.9383,33.8131158,"surfaceSalinity_Winter"
8,2003,22652076.79,669919.9383,33.81311034,"surfaceSalinity_Winter"
8,2004,22659851.36,669919.9383,33.82471556,"surfaceSalinity_Winter"
8,2005,22652747,669919.9383,33.81411077,"surfaceSalinity_Winter"
8,2006,22639932.63,669919.9383,33.79498256,"surfaceSalinity_Winter"
8,2007,22655598.38,669919.9383,33.81836707,"surfaceSalinity_Winter"
8,2008,22642488.95,669919.9383,33.79879842,"surfaceSalinity_Winter"
8,2009,22634850.16,669919.9383,33.78739588,"surfaceSalinity_Winter"
8,2010,22628175.31,669919.9383,33.77743222,"surfaceSalinity_Winter"
8,2011,22653776.06,669919.9383,33.81564687,"surfaceSalinity_Winter"
8,2012,22640808.75,669919.9383,33.79629036,"surfaceSalinity_Winter"
8,2013,22660242.89,669919.9383,33.8253,"surfaceSalinity_Winter"
8,2014,22646361.54,669919.9383,33.8045791,"surfaceSalinity_Winter"
8,2015,22646952.92,669919.9383,33.80546185,"surfaceSalinity_Winter"
8,2016,22657414.76,669919.9383,33.82107841,"surfaceSalinity_Winter"
8,2017,22637546.39,669919.9383,33.79142058,"surfaceSalinity_Winter"
8,2018,22621919.06,669919.9383,33.76809342,"surfaceSalinity_Winter"
8,2019,22647956.68,669919.9383,33.80696018,"surfaceSalinity_Winter"
8,2020,22655064.25,669919.9383,33.81756977,"surfaceSalinity_Winter"
8,2021,22670414.28,669919.9383,33.84048299,"surfaceSalinity_Winter"
8,2022,22672300.65,669919.9383,33.84329881,"surfaceSalinity_Winter"
8,2023,22599420.26,669919.9383,33.73450911,"surfaceSalinity_Winter"
8,2024,22638847.57,669919.9383,33.79336287,"surfaceSalinity_Winter"
6,1998,625622258.7,2507201.407,249.5301163,"seaiceDays"
6,1999,613266415.4,2507201.407,244.6019748,"seaiceDays"
6,2000,643021684.1,2507201.407,256.469896,"seaiceDays"
6,2001,654153892.1,2507201.407,260.9099892,"seaiceDays"
6,2002,642636863.5,2507201.407,256.3164098,"seaiceDays"
6,2003,718735927.2,2507201.407,286.6686039,"seaiceDays"
6,2004,696701980.8,2507201.407,277.8803405,"seaiceDays"
6,2005,648410170.8,2507201.407,258.6190997,"seaiceDays"
6,2006,631529521.3,2507201.407,251.8862344,"seaiceDays"
6,2007,655216115.8,2507201.407,261.3336583,"seaiceDays"
6,2008,710339603.6,2507201.407,283.3197212,"seaiceDays"
6,2009,698765747.8,2507201.407,278.7034762,"seaiceDays"
6,2010,685453365.3,2507201.407,273.393818,"seaiceDays"
6,2011,652674775.9,2507201.407,260.3200421,"seaiceDays"
6,2012,704091777.4,2507201.407,280.8277689,"seaiceDays"
6,2013,690438876.7,2507201.407,275.3822946,"seaiceDays"
6,2014,715702558.6,2507201.407,285.4587416,"seaiceDays"
6,2015,722540836.4,2507201.407,288.1861961,"seaiceDays"
6,2016,667913848.7,2507201.407,266.3981628,"seaiceDays"
6,2017,639992378.1,2507201.407,255.261654,"seaiceDays"
6,2018,623703829.7,2507201.407,248.7649488,"seaiceDays"
6,2019,606121278.1,2507201.407,241.752129,"seaiceDays"
6,2020,634299961,2507201.407,252.9912273,"seaiceDays"
6,2021,618595500.9,2507201.407,246.7274863,"seaiceDays"
6,2022,632524709.4,2507201.407,252.2831662,"seaiceDays"
6,2023,611686695.8,2507201.407,243.9719019,"seaiceDays"
6,2024,657910879.7,2507201.407,262.4084678,"seaiceDays"
7,1998,749545804.2,6463154.681,115.9721284,"seaiceDays"
7,1999,739390252.2,6463154.681,114.4008288,"seaiceDays"
7,2000,820074874.1,6463154.681,126.884612,"seaiceDays"
7,2001,754508206.3,6463154.681,116.7399271,"seaiceDays"
7,2002,822608094.2,6463154.681,127.27656,"seaiceDays"
7,2003,894769417.8,6463154.681,138.4415911,"seaiceDays"
7,2004,870440616.5,6463154.681,134.6773611,"seaiceDays"
7,2005,794924786.9,6463154.681,122.99331,"seaiceDays"
7,2006,805574067.6,6463154.681,124.6410008,"seaiceDays"
7,2007,838234233.1,6463154.681,129.6942862,"seaiceDays"
7,2008,888796896.3,6463154.681,137.5175035,"seaiceDays"
7,2009,837702272.2,6463154.681,129.6119795,"seaiceDays"
7,2010,826549098.1,6463154.681,127.8863247,"seaiceDays"
7,2011,748165446.1,6463154.681,115.7585549,"seaiceDays"
7,2012,853472943.3,6463154.681,132.0520683,"seaiceDays"
7,2013,798051498.2,6463154.681,123.4770847,"seaiceDays"
7,2014,870625373.1,6463154.681,134.7059472,"seaiceDays"
7,2015,863558408.6,6463154.681,133.6125238,"seaiceDays"
7,2016,787102207.6,6463154.681,121.7829754,"seaiceDays"
7,2017,683731077.8,6463154.681,105.789063,"seaiceDays"
7,2018,679104944.7,6463154.681,105.0732929,"seaiceDays"
7,2019,719286700,6463154.681,111.2903428,"seaiceDays"
7,2020,758848076.4,6463154.681,117.4114057,"seaiceDays"
7,2021,770376399.8,6463154.681,119.1951048,"seaiceDays"
7,2022,672313441.2,6463154.681,104.0224897,"seaiceDays"
7,2023,564828762.5,6463154.681,87.39211582,"seaiceDays"
7,2024,563503404.2,6463154.681,87.18705216,"seaiceDays"
2,1998,62640019.58,665702.017,94.09618415,"seaiceDays"
2,1999,56712213.46,665702.017,85.19159026,"seaiceDays"
2,2000,58825218.39,665702.017,88.3656905,"seaiceDays"
2,2001,63667258.91,665702.017,95.63927597,"seaiceDays"
2,2002,86594121.77,665702.017,130.0794043,"seaiceDays"
2,2003,61320309.07,665702.017,92.11374987,"seaiceDays"
2,2004,72975244.13,665702.017,109.6214857,"seaiceDays"
2,2005,77914627.71,665702.017,117.0412973,"seaiceDays"
2,2006,65067254.63,665702.017,97.74231258,"seaiceDays"
2,2007,72472223.99,665702.017,108.8658621,"seaiceDays"
2,2008,49911281.81,665702.017,74.97541022,"seaiceDays"
2,2009,72699171.58,665702.017,109.2067768,"seaiceDays"
2,2010,59850751.12,665702.017,89.90621869,"seaiceDays"
2,2011,79223168.08,665702.017,119.0069522,"seaiceDays"
2,2012,74806195.3,665702.017,112.3718922,"seaiceDays"
2,2013,92505361.81,665702.017,138.959113,"seaiceDays"
2,2014,79592968.46,665702.017,119.5624565,"seaiceDays"
2,2015,99713276.69,665702.017,149.7866525,"seaiceDays"
2,2016,67282365.32,665702.017,101.0697934,"seaiceDays"
2,2017,63080370.65,665702.017,94.75766792,"seaiceDays"
2,2018,56750454.58,665702.017,85.24903506,"seaiceDays"
2,2019,70467703.46,665702.017,105.8547243,"seaiceDays"
2,2020,66918813.03,665702.017,100.5236748,"seaiceDays"
2,2021,41958982.73,665702.017,63.02967643,"seaiceDays"
2,2022,32498322.14,665702.017,48.81812178,"seaiceDays"
2,2023,48771986.08,665702.017,73.26399025,"seaiceDays"
2,2024,73369997.07,665702.017,110.2144731,"seaiceDays"
3,1998,154093597.1,857782.7506,179.6417531,"seaiceDays"
3,1999,99637143.22,857782.7506,116.1566179,"seaiceDays"
3,2000,130290703.9,857782.7506,151.8924271,"seaiceDays"
3,2001,132331118.7,857782.7506,154.2711352,"seaiceDays"
3,2002,123280382.2,857782.7506,143.7198196,"seaiceDays"
3,2003,136743732.3,857782.7506,159.415344,"seaiceDays"
3,2004,147389255.9,857782.7506,171.8258566,"seaiceDays"
3,2005,146697369.5,857782.7506,171.019258,"seaiceDays"
3,2006,133094130.6,857782.7506,155.1606517,"seaiceDays"
3,2007,143499611,857782.7506,167.2913227,"seaiceDays"
3,2008,129689878.1,857782.7506,151.1919865,"seaiceDays"
3,2009,114394293.1,857782.7506,133.3604494,"seaiceDays"
3,2010,123937904.5,857782.7506,144.4863568,"seaiceDays"
3,2011,122345219,857782.7506,142.6296098,"seaiceDays"
3,2012,146155528.5,857782.7506,170.3875817,"seaiceDays"
3,2013,161126220.7,857782.7506,187.8403601,"seaiceDays"
3,2014,157408773.2,857782.7506,183.5065733,"seaiceDays"
3,2015,170398354.5,857782.7506,198.6497798,"seaiceDays"
3,2016,127317588.2,857782.7506,148.4263797,"seaiceDays"
3,2017,117369563,857782.7506,136.8290082,"seaiceDays"
3,2018,101824096.5,857782.7506,118.7061601,"seaiceDays"
3,2019,134994661.9,857782.7506,157.3762842,"seaiceDays"
3,2020,134600201.8,857782.7506,156.916424,"seaiceDays"
3,2021,83580387.04,857782.7506,97.43771017,"seaiceDays"
3,2022,85383547.71,857782.7506,99.5398283,"seaiceDays"
3,2023,92151521.58,857782.7506,107.4299075,"seaiceDays"
3,2024,151576404.1,857782.7506,176.7072187,"seaiceDays"
5,1998,90928088.44,946042.2602,96.11419306,"seaiceDays"
5,1999,64455267.29,946042.2602,68.13148841,"seaiceDays"
5,2000,82578965.28,946042.2602,87.28887572,"seaiceDays"
5,2001,87449576.99,946042.2602,92.4372839,"seaiceDays"
5,2002,76694106.61,946042.2602,81.06837277,"seaiceDays"
5,2003,97885554.51,946042.2602,103.4684798,"seaiceDays"
5,2004,95024475.37,946042.2602,100.4442184,"seaiceDays"
5,2005,94231147.67,946042.2602,99.60564304,"seaiceDays"
5,2006,86091217.96,946042.2602,91.00145055,"seaiceDays"
5,2007,81237229.53,946042.2602,85.87061377,"seaiceDays"
5,2008,94200949.05,946042.2602,99.57372204,"seaiceDays"
5,2009,67382578.47,946042.2602,71.22575946,"seaiceDays"
5,2010,77584455.51,946042.2602,82.00950293,"seaiceDays"
5,2011,71033505.41,946042.2602,75.08491788,"seaiceDays"
5,2012,86718798.1,946042.2602,91.66482487,"seaiceDays"
5,2013,72825987.47,946042.2602,76.97963456,"seaiceDays"
5,2014,105221092,946042.2602,111.2224014,"seaiceDays"
5,2015,98407592.62,946042.2602,104.0202925,"seaiceDays"
5,2016,93545048.98,946042.2602,98.88041256,"seaiceDays"
5,2017,73400218.47,946042.2602,77.58661697,"seaiceDays"
5,2018,69187071.4,946042.2602,73.13317208,"seaiceDays"
5,2019,72973394.5,946042.2602,77.13544899,"seaiceDays"
5,2020,83276240.09,946042.2602,88.02591977,"seaiceDays"
5,2021,63216056.35,946042.2602,66.82159879,"seaiceDays"
5,2022,56079771.07,946042.2602,59.27829383,"seaiceDays"
5,2023,41830525.7,946042.2602,44.21633944,"seaiceDays"
5,2024,74122087.23,946042.2602,78.34965768,"seaiceDays"
0,1998,28841214.37,1082804.485,26.63566208,"seaiceDays"
0,1999,26114309.11,1082804.485,24.11728937,"seaiceDays"
0,2000,28741794.83,1082804.485,26.54384537,"seaiceDays"
0,2001,25585198.81,1082804.485,23.62864132,"seaiceDays"
0,2002,24639299.64,1082804.485,22.75507718,"seaiceDays"
0,2003,44528202.21,1082804.485,41.12303081,"seaiceDays"
0,2004,57057915.56,1082804.485,52.6945689,"seaiceDays"
0,2005,33292769.5,1082804.485,30.74679681,"seaiceDays"
0,2006,45500066.85,1082804.485,42.02057477,"seaiceDays"
0,2007,18461130.24,1082804.485,17.04936624,"seaiceDays"
0,2008,31750636.75,1082804.485,29.32259441,"seaiceDays"
0,2009,36469449.35,1082804.485,33.68054883,"seaiceDays"
0,2010,65353841.44,1082804.485,60.35608673,"seaiceDays"
0,2011,25338301.05,1082804.485,23.40062439,"seaiceDays"
0,2012,32580171.15,1082804.485,30.08869246,"seaiceDays"
0,2013,45293619.63,1082804.485,41.82991504,"seaiceDays"
0,2014,41447871.93,1082804.485,38.27826028,"seaiceDays"
0,2015,22942662.17,1082804.485,21.18818538,"seaiceDays"
0,2016,14978775.12,1082804.485,13.83331462,"seaiceDays"
0,2017,31637822.26,1082804.485,29.21840709,"seaiceDays"
0,2018,27495122.7,1082804.485,25.39250905,"seaiceDays"
0,2019,27812455.62,1082804.485,25.68557481,"seaiceDays"
0,2020,29595847.67,1082804.485,27.33258688,"seaiceDays"
0,2021,37477108.96,1082804.485,34.61115045,"seaiceDays"
0,2022,27687309.07,1082804.485,25.5699985,"seaiceDays"
0,2023,19646200.19,1082804.485,18.14381124,"seaiceDays"
0,2024,1117436.119,1082804.485,1.031983275,"seaiceDays"
1,1998,33881103.56,1415975.096,23.92775385,"seaiceDays"
1,1999,44350754.03,1415975.096,31.32170484,"seaiceDays"
1,2000,35228319.96,1415975.096,24.8791946,"seaiceDays"
1,2001,35713680.74,1415975.096,25.22196953,"seaiceDays"
1,2002,21659498.57,1415975.096,15.29652508,"seaiceDays"
1,2003,34343718.35,1415975.096,24.25446495,"seaiceDays"
1,2004,55408118.47,1415975.096,39.13071537,"seaiceDays"
1,2005,44565002.65,1415975.096,31.47301302,"seaiceDays"
1,2006,56813068.2,1415975.096,40.12292896,"seaiceDays"
1,2007,23082297.21,1415975.096,16.30134405,"seaiceDays"
1,2008,33732782.36,1415975.096,23.8230054,"seaiceDays"
1,2009,37070132.4,1415975.096,26.17993247,"seaiceDays"
1,2010,65208359.14,1415975.096,46.05191102,"seaiceDays"
1,2011,38217358.56,1415975.096,26.99013468,"seaiceDays"
1,2012,39865926.53,1415975.096,28.15439808,"seaiceDays"
1,2013,39489864.72,1415975.096,27.88881303,"seaiceDays"
1,2014,56134649.64,1415975.096,39.64381138,"seaiceDays"
1,2015,30440589.52,1415975.096,21.49796956,"seaiceDays"
1,2016,16739938.37,1415975.096,11.8221983,"seaiceDays"
1,2017,28466735.04,1415975.096,20.10398001,"seaiceDays"
1,2018,37089937.45,1415975.096,26.19391933,"seaiceDays"
1,2019,28655837.97,1415975.096,20.23752963,"seaiceDays"
1,2020,34548038.25,1415975.096,24.3987612,"seaiceDays"
1,2021,30310518.58,1415975.096,21.40610994,"seaiceDays"
1,2022,27093666.85,1415975.096,19.13428203,"seaiceDays"
1,2023,18894765.34,1415975.096,13.34399552,"seaiceDays"
1,2024,13352040.58,1415975.096,9.429573027,"seaiceDays"
4,1998,2040283.993,1035068.395,1.971158623,"seaiceDays"
4,1999,14581.86243,1035068.395,0.014087825,"seaiceDays"
4,2000,1044011.386,1035068.395,1.00864,"seaiceDays"
4,2001,4984207.416,1035068.395,4.815341129,"seaiceDays"
4,2002,143317.2817,1035068.395,0.138461654,"seaiceDays"
4,2003,159010.7527,1035068.395,0.153623426,"seaiceDays"
4,2004,701671.1229,1035068.395,0.677898317,"seaiceDays"
4,2005,1448291.504,1035068.395,1.399222999,"seaiceDays"
4,2006,2899230.185,1035068.395,2.801003487,"seaiceDays"
4,2007,859328.5272,1035068.395,0.830214246,"seaiceDays"
4,2008,559245.1193,1035068.395,0.540297744,"seaiceDays"
4,2009,269352.0972,1035068.395,0.260226376,"seaiceDays"
4,2010,433254.682,1035068.395,0.418575897,"seaiceDays"
4,2011,2205205.866,1035068.395,2.130492899,"seaiceDays"
4,2012,19092.80431,1035068.395,0.018445935,"seaiceDays"
4,2013,554723.675,1035068.395,0.535929488,"seaiceDays"
4,2014,1176374.742,1035068.395,1.13651885,"seaiceDays"
4,2015,334913.7671,1035068.395,0.323566799,"seaiceDays"
4,2016,2744003.162,1035068.395,2.651035598,"seaiceDays"
4,2017,0,1035068.395,0,"seaiceDays"
4,2018,518.3245255,1035068.395,0.000500764,"seaiceDays"
4,2019,529558.8784,1035068.395,0.511617281,"seaiceDays"
4,2020,1758651.261,1035068.395,1.699067684,"seaiceDays"
4,2021,32555.17864,1035068.395,0.0314522,"seaiceDays"
4,2022,0,1035068.395,0,"seaiceDays"
4,2023,2879.440486,1035068.395,0.002781884,"seaiceDays"
4,2024,8035509.509,1035068.395,7.763264287,"seaiceDays"
9,1998,0,586639.3808,0,"seaiceDays"
9,1999,0,586639.3808,0,"seaiceDays"
9,2000,0,586639.3808,0,"seaiceDays"
9,2001,0,586639.3808,0,"seaiceDays"
9,2002,0,586639.3808,0,"seaiceDays"
9,2003,0,586639.3808,0,"seaiceDays"
9,2004,0,586639.3808,0,"seaiceDays"
9,2005,0,586639.3808,0,"seaiceDays"
9,2006,0,586639.3808,0,"seaiceDays"
9,2007,0,586639.3808,0,"seaiceDays"
9,2008,0,586639.3808,0,"seaiceDays"
9,2009,0,586639.3808,0,"seaiceDays"
9,2010,0,586639.3808,0,"seaiceDays"
9,2011,0,586639.3808,0,"seaiceDays"
9,2012,0,586639.3808,0,"seaiceDays"
9,2013,0,586639.3808,0,"seaiceDays"
9,2014,0,586639.3808,0,"seaiceDays"
9,2015,0,586639.3808,0,"seaiceDays"
9,2016,0,586639.3808,0,"seaiceDays"
9,2017,0,586639.3808,0,"seaiceDays"
9,2018,0,586639.3808,0,"seaiceDays"
9,2019,0,586639.3808,0,"seaiceDays"
9,2020,0,586639.3808,0,"seaiceDays"
9,2021,0,586639.3808,0,"seaiceDays"
9,2022,0,586639.3808,0,"seaiceDays"
9,2023,0,586639.3808,0,"seaiceDays"
9,2024,0,586639.3808,0,"seaiceDays"
8,1998,0,670445.0066,0,"seaiceDays"
8,1999,0,670445.0066,0,"seaiceDays"
8,2000,0,670445.0066,0,"seaiceDays"
8,2001,0,670445.0066,0,"seaiceDays"
8,2002,0,670445.0066,0,"seaiceDays"
8,2003,0,670445.0066,0,"seaiceDays"
8,2004,0,670445.0066,0,"seaiceDays"
8,2005,0,670445.0066,0,"seaiceDays"
8,2006,0,670445.0066,0,"seaiceDays"
8,2007,0,670445.0066,0,"seaiceDays"
8,2008,0,670445.0066,0,"seaiceDays"
8,2009,0,670445.0066,0,"seaiceDays"
8,2010,0,670445.0066,0,"seaiceDays"
8,2011,0,670445.0066,0,"seaiceDays"
8,2012,0,670445.0066,0,"seaiceDays"
8,2013,0,670445.0066,0,"seaiceDays"
8,2014,0,670445.0066,0,"seaiceDays"
8,2015,0,670445.0066,0,"seaiceDays"
8,2016,0,670445.0066,0,"seaiceDays"
8,2017,0,670445.0066,0,"seaiceDays"
8,2018,0,670445.0066,0,"seaiceDays"
8,2019,0,670445.0066,0,"seaiceDays"
8,2020,0,670445.0066,0,"seaiceDays"
8,2021,0,670445.0066,0,"seaiceDays"
8,2022,0,670445.0066,0,"seaiceDays"
8,2023,0,670445.0066,0,"seaiceDays"
8,2024,0,670445.0066,0,"seaiceDays"
